23490,86953
42687,161938
55727,78359
227683,433612
80116,299842
4085,10486
168522,334107
73466,73477
207803,217024
6213,100695
67186,275375
52177,342582
347707,429715
8558,315381
67186,275375
200103,220085
13679,14299
30515,109310
72969,169493
11773,48550
263151,263163
8558,315381
6213,100695
12209,67062
73466,73477
207803,217024
1758,9323
10711,20730
1994,61102
4355,19756
35590,96725
56979,146229
26233,62427
55107,168754
3670,13248
2625,5338
3951,8130
3114,29826
22512,26676
2246,22826
44628,84532
33771,58670
11141,79941
188388,210464
2230,17348
153688,189151
267555,267559
75155,87113
73937,98804
46192,49529
207944,207946
8285,80361
31061,275568
191369,314745
279582,358797
69033,70488
873,74023
23490,86953
160798,164828
42687,161938
14435,59509
56946,80954
335486,338843
55727,78359
2525,100897
31442,113592
124,10654
29307,83941
4177,9179
14599,32239
219649,233695
60840,67537
12346,98663
241283,309494
218871,454021
149259,192466
77713,231869
94085,98742
132737,135088
241722,544663
22412,44291
1585,35191
17999,60502
132457,144502
20888,20902
314443,314450
3980,27394
148017,148080
262790,266274
113748,138273
138889,138890
12746,122537
951,200511
301690,490282
9650,43881
94085,98742
5384,110507
31150,31152
6936,24169
113753,126223
52588,74313
292085,368988
102864,224684
81071,81128
24123,88684
3373,13472
55591,76293
113748,138273
48244,55907
16942,178407
13636,144151
138889,138890
96236,101649
951,200511
202245,298418
4624,214232
74447,134809
195115,295911
244648,391269
42155,127085
98742,152903
65047,240416
138094,164230
188409,288952
36956,354618
91927,215767
1820,10687
4146,21483
8469,16793
217261,221400
158129,292038
47797,58633
263151,263163
33551,34120
260781,364647
129718,172754
12060,12062
33551,34120
260781,364647
129718,172754
12060,12062
188409,288952
7354,14088
22383,51130
79503,114322
4015,48899
22753,47498
14311,20839
31455,171028
3120,9869
3850,11892
113067,126779
35651,60708
70432,95357
14658,59813
45548,125857
260781,364647
217261,221400
158129,292038
217261,221400
158129,292038
293336,297181
12902,25476
162229,275061
47669,249126
47797,58633
133087,296346
113217,327599
31150,31152
147571,151976
113753,126223
52588,74313
292085,368988
102864,224684
81071,81128
24123,88684
3373,13472
55591,76293
113748,138273
48244,55907
19370,50246
16942,178407
13636,144151
96236,101649
951,200511
202245,298418
60243,131944
4624,214232
26767,26769
42687,44355
873,74023
23490,86953
160798,233468
33175,57659
144629,207697
56946,80954
21742,46750
91765,131554
148918,287142
6304,53528
55727,78359
32813,32818
40443,85270
4177,9179
5081,9526
22085,64287
14599,32239
28513,51175
12898,44502
21742,46750
5453,36843
16109,16111
219649,233695
38085,42565
91816,116407
85664,241485
66334,66338
76857,192190
309625,425504
19097,74921
18722,32975
15270,66281
45104,48394
95586,95587
87698,87699
41185,41190
127683,136220
43171,89730
3841,74788
152001,197814
42888,58675
113217,327599
69880,231953
55727,78359
9650,43881
5384,110507
22412,44291
7557,33603
1585,35191
17999,60502
132457,144502
139413,146125
40009,325045
20888,20902
314443,314450
126397,197839
27896,72864
32631,77110
124773,222735
159172,462347
219574,293470
57621,399672
223682,310063
42223,62861
22190,55057
25829,55491
149139,149143
74013,241612
23051,122983
76908,97659
69033,70488
198055,234089
40110,89049
141379,160702
63572,249599
28914,435234
176255,468259
84309,148221
25301,174471
25301,174471
25301,174471
25301,174471
25301,174471
25301,174471
69033,70488
192260,201171
3098,80447
12060,12062
217261,221400
158129,292038
103425,272098
29759,39537
366629,486552
26950,32021
49230,360803
13146,13752
21584,43288
147735,169543
14280,110854
76908,97659
127282,139308
79489,87493
771,40104
117068,211808
213603,213604
26950,32021
49230,360803
2486,30398
2126,3951
1872,2683
15661,42039
92198,136950
94213,110062
56630,142980
137144,186907
22558,27766
244648,391269
45156,45157
109934,248053
73,42018
236319,287450
26567,138036
91816,116407
25301,174471
25301,174471
25301,174471
128026,172062
169642,208408
37922,199497
44450,73912
20879,194100
8285,80361
118203,201878
15018,126362
101668,190062
168501,175869
68641,140683
64191,222382
51601,51603
148017,148080
262790,266274
138889,138890
12746,122537
951,200511
202245,298418
301690,490282
13146,13752
21584,43288
147735,169543
155316,208375
128316,337448
64741,155318
236462,318313
219574,293470
57621,399672
146593,146661
227683,433612
37922,199497
842,8815
5726,5728
153688,189151
146898,146900
19752,22782
38076,276443
68775,188036
200366,252628
174172,296511
168501,175869
46977,118922
8619,64259
97682,168784
64498,115521
55107,168754
41256,361696
32115,193098
285731,303758
284931,364317
40110,89049
14012,164042
338570,477532
88030,395816
30155,134811
413965,437905
41256,361696
41256,361696
64191,222382
144127,419621
155316,208375
128316,337448
64741,155318
2959,90731
42888,58675
175831,270174
284931,364317
40110,89049
14012,164042
338570,477532
88030,395816
348108,372238
3833,4829
8533,11683
53349,61601
11065,31591
7630,75183
21584,43288
81011,88567
144045,156667
40257,87944
33138,86967
93003,163816
124119,281058
122814,170619
147735,169543
74012,162579
48448,112055
94800,103148
230731,255527
221362,336486
230731,255527
221362,336486
280181,345827
112813,112814
38545,39526
10711,20730
10597,31146
446826,470767
28328,52693
18479,52787
45879,125304
18479,52787
45879,125304
1820,10687
1776,7219
4146,21483
12382,150444
192722,272062
95353,134505
14662,27853
97561,114732
78909,215320
62919,76514
152840,161205
37848,107400
2694,74217
51718,71714
6984,145595
23175,379748
138475,149247
41256,361696
41256,361696
55107,168754
55107,168754
9100,11963
36892,48413
18722,32975
56946,80954
158573,285723
24632,82995
33959,120070
842,8815
5726,5728
153688,189151
146898,146900
78909,215320
19752,22782
17137,26087
38076,276443
68775,188036
174172,296511
168501,175869
46977,118922
175657,467601
13436,205388
161487,443571
161487,443571
109934,248053
8817,18452
8384,52832
68136,110648
69880,231953
99000,182018
9477,11501
19767,31348
37960,50803
74012,87659
9477,11501
19767,31348
37960,50803
74012,87659
73,42018
236319,287450
73329,98270
26567,138036
91816,116407
29307,83941
4177,9179
13507,52414
21742,46750
5453,36843
219649,233695
16164,156021
217261,221400
158129,292038
13922,48340
118476,184590
45104,48394
150707,161328
26564,78311
150707,161328
26564,78311
219649,233695
38970,66574
16164,156021
127282,139308
8120,120488
79489,87493
16644,21173
771,40104
32082,35642
77227,218279
183955,221870
117068,211808
49502,74249
31150,31152
52588,74313
3373,13472
148017,148080
139757,188198
262790,266274
113748,138273
48244,55907
951,200511
208154,208741
202245,298418
188202,208523
301690,490282
141467,141471
66081,79786
153688,189151
75155,87113
73937,98804
46192,49529
207944,207946
62554,144469
191369,314745
101668,190062
406400,438775
169423,465191
123654,477606
35213,42560
126397,197839
42046,149339
124773,222735
54,135014
24557,26566
199372,399560
55727,78359
14280,110854
2721,172871
9372,9382
4102,183325
33373,102751
253126,286521
244648,391269
45156,45157
8157,404155
22116,269590
141160,166105
11074,105139
413095,413096
84112,97106
72994,173411
413095,413096
84112,97106
72994,173411
140510,295308
109595,114378
213603,213604
44696,80221
818,8365
3687,28710
93813,118399
136925,161707
18673,218537
30398,30690
6688,18059
14930,24221
47117,71691
521,70004
42128,66766
118252,299546
210439,313239
116154,291163
315279,339336
22412,44291
1585,35191
31173,38009
54336,86735
62554,144469
5138,75941
224970,304629
288072,490377
183955,221870
90938,214452
3079,73952
125167,125175
64051,171345
33310,75731
47669,249126
4442,24235
7834,29820
4767,8324
42223,62861
13933,17077
2517,2801
33345,33492
78953,106273
166202,382445
47797,58633
6213,100695
367144,410601
14011,19088
5912,10634
50774,62962
74354,128808
3883,30039
67152,108939
76799,228369
11818,45243
14011,19088
5912,10634
50774,62962
74354,128808
3883,30039
67152,108939
76799,228369
11818,45243
1797,22010
35237,51400
94085,98742
42761,58894
47917,53541
21166,207188
175831,270174
41256,361696
95586,95587
87698,87699
141206,158496
24554,209225
62554,144469
43171,89730
127683,136220
3841,74788
211006,371910
198496,224867
152001,197814
39840,45922
14305,26083
38085,42565
91816,116407
1200,43424
87769,118077
46901,65002
6394,37672
50774,62962
13857,50739
36521,165535
5892,60095
22545,49608
411,25558
66334,66338
8866,68103
33373,102751
45287,192266
27892,54044
55714,126810
50167,84836
83854,83856
54847,82457
146229,211795
66912,186715
188409,288952
4,6035
1758,9323
443,7099
38545,39526
29103,36581
79592,100920
10711,20730
1994,61102
2641,65360
35590,96725
56979,146229
14960,232272
31477,89137
1163,15433
36521,165535
3883,30039
104761,166117
50957,170730
6351,168646
18936,350365
45501,227369
12785,27959
22085,42805
9179,10584
53198,136177
10149,30877
21742,46750
109138,212232
180712,234292
12681,26230
124,243477
55727,78359
32813,32818
26767,26769
42687,44355
873,74023
23490,86953
160798,164828
33175,57659
144629,207697
56946,80954
21742,46750
148918,287142
6304,53528
55727,78359
74497,74522
33373,102751
202245,298418
23175,379748
18936,350365
12060,12062
187025,214465
138475,149247
56946,80954
24632,82995
64869,75969
170242,224420
8787,23338
24373,147147
259399,305527
91927,215767
180712,234292
49061,321320
79772,158573
11442,79797
64869,75969
170242,224420
42155,127085
230731,255527
77701,84839
175831,270174
42155,127085
38581,63176
230731,255527
77701,84839
221362,336486
22044,51893
263151,263163
24239,72949
423341,440525
179001,391697
6231,100764
54222,81593
221789,433711
94085,98742
38545,39526
10711,20730
22544,28519
10597,31146
446826,470767
28328,52693
14157,33301
19917,60085
11880,56773
4464,190377
140937,288030
53198,136177
55727,78359
90938,214452
125167,125175
64051,171345
33310,75731
47669,249126
5081,9526
91927,215767
24632,82995
112813,112814
52939,279190
44450,73912
6988,11264
44613,73937
242097,270387
3841,74788
62554,144469
118203,201878
18871,29281
15018,126362
191369,314745
101668,190062
211006,371910
110413,165873
39840,45922
401533,491421
168501,175869
68641,140683
156820,327382
45247,55017
262790,353463
1164,7775
17709,22383
11915,13589
13679,14299
448,2117
25624,33379
5197,22780
16648,30209
6170,28905
79503,101861
24076,38185
6633,11593
12904,18493
56536,75600
4804,26284
5457,15489
33895,42977
37888,72095
49098,82214
6290,16051
4465,124908
2348,14698
4005,44111
8720,22915
68757,74320
36240,42176
42284,52236
34869,37099
30623,76457
28879,102134
14254,17479
4891,154368
20193,22379
128,26513
16750,36684
253947,469529
51369,56285
3883,30039
192260,201171
3098,80447
12060,12062
12785,27959
169845,189478
5726,5728
66081,79786
153688,189151
28873,118171
85046,119819
75155,87113
73937,98804
46192,49529
207944,207946
144507,237774
62554,144469
191369,314745
101668,190062
50647,338877
170680,354072
169423,465191
123654,477606
35213,42560
7916,86421
79592,100920
11141,153920
38006,62586
140937,288030
180976,204438
315279,339336
22190,55057
29335,29345
21403,89742
31020,49744
31442,113592
69059,94571
286624,294926
31173,38009
55312,132823
436832,436873
54424,85206
63572,249599
320204,541172
236462,318313
139762,167426
51981,223189
44945,177936
11773,48550
23490,86953
280181,345827
219649,233695
69474,378519
55727,78359
2625,5338
5208,25930
6688,18059
18190,38480
3425,24448
38085,42565
44628,51467
19006,20353
34594,82034
2246,40924
95647,164236
49682,72215
46382,130396
26015,118232
121006,121475
10894,99122
94213,110062
5582,47930
13083,50229
8680,40204
2230,17348
188388,210464
15127,32602
91927,215767
69474,378519
6509,18326
46901,65002
25829,55491
54182,112408
67152,108939
135954,160749
322297,337274
50167,84836
2525,100897
6213,100695
31442,113592
367144,410601
103425,272098
2411,8922
3365,16253
688,15749
13933,17077
2517,2801
33345,33492
79070,121919
166202,382445
51493,155539
67976,106407
6224,6664
13146,13752
5238,25749
21584,43288
147735,169543
35867,345246
109595,114378
1547,45292
9106,32902
156820,327382
9453,51371
45247,55017
262790,353463
79233,521506
112799,128209
112799,128209
109934,248053
1585,35191
18650,238657
31173,38009
55312,132823
34799,34802
436832,436873
54424,85206
5138,75941
63572,249599
28914,435234
236462,318313
139762,167426
44945,177936
169845,189478
1585,35191
27890,41336
62211,99302
18650,238657
83854,83856
247514,290865
205959,277036
54847,82457
122115,139994
204468,356740
1163,15433
413095,413096
84112,97106
51493,155539
198055,234089
67976,106407
84309,148221
31949,198903
63572,249599
51246,107722
3542,6050
25624,33379
15919,53560
101,12525
16648,30209
33094,52657
15147,61160
41803,116101
36240,42176
226933,288773
398328,422104
32115,193098
285731,303758
22388,31673
29307,83941
5081,9526
14599,32239
28513,51175
14435,59509
21742,46750
16109,16111
219649,233695
16164,156021
26714,36062
136296,222855
99435,150183
59102,136918
835,315316
241283,309494
173149,268606
2876,21270
29866,192608
85960,100001
29260,206842
59586,60022
51369,56285
58989,99443
74354,128808
15463,62494
3883,30039
67152,108939
104761,166117
76799,228369
192260,201171
3098,80447
12060,12062
12785,27959
21513,93891
4804,26284
6290,16051
19300,75929
34869,37099
253947,469529
9650,43881
60316,62937
5384,110507
257413,413700
179001,391697
117069,223212
36956,354618
5384,110507
146593,146661
22190,55057
29335,29345
21403,89742
19752,22782
31020,49744
39024,340358
33371,69413
4102,183325
69059,94571
286624,294926
231176,357878
109595,114378
119540,273430
366629,486552
18479,52787
45879,125304
18479,52787
45879,125304
18479,52787
45879,125304
18479,52787
45879,125304
18479,52787
45879,125304
8162,100088
202056,273441
150707,161328
26564,78311
150707,161328
26564,78311
2935,8546
34883,55735
3210,51116
27504,60683
3850,11892
3236,38006
65060,125994
3120,9869
4998,6165
70863,83615
3456,9030
11153,49254
10902,19148
15708,44578
7644,83556
75000,156489
150707,161328
26564,78311
6231,100764
5081,9526
79772,158573
280181,345827
180712,234292
122115,139994
204468,356740
22116,269590
349236,393535
411330,419262
394597,402636
113217,327599
26060,32109
11312,94655
5747,7083
80429,86199
2876,21270
29866,192608
85960,100001
29260,206842
33957,100071
74013,241612
49502,74249
31150,31152
147571,151976
13636,144151
52588,74313
24123,88684
2525,100897
139757,188198
55591,76293
262790,266274
48244,55907
19370,50246
112786,112792
96236,101649
31442,113592
951,200511
208154,208741
202245,298418
188202,208523
301690,490282
60243,131944
688,15749
18761,20716
32015,37761
22787,54074
14791,19679
93020,105517
41783,66432
13169,36169
33492,65243
32514,107918
167906,288975
118948,191846
85960,100001
20166,48933
19097,74921
3954,106506
187112,267237
19778,45422
31477,89137
1163,15433
36521,165535
3883,30039
34120,184680
104761,166117
50957,170730
6351,168646
192260,201171
3098,80447
18936,350365
12785,27959
29307,83941
348108,372238
219649,233695
38970,66574
16164,156021
55727,78359
36956,354618
45104,48394
77453,205276
461279,530666
68582,337833
77936,102542
9650,43881
76908,97659
60316,62937
5384,110507
6092,109233
65047,240416
29307,83941
180712,234292
348108,372238
219649,233695
20232,66653
99811,272379
413095,413096
138889,138890
54424,85206
367144,410601
20232,66653
99811,272379
413095,413096
138889,138890
54424,85206
367144,410601
13507,52414
42687,161938
35284,59771
180712,234292
57824,82730
335486,338843
124,243477
55727,78359
48712,436116
13507,52414
42687,161938
35284,59771
180712,234292
57824,82730
335486,338843
124,243477
55727,78359
48712,436116
13507,52414
42687,161938
35284,59771
180712,234292
57824,82730
335486,338843
124,243477
55727,78359
48712,436116
47797,58633
9179,10584
53198,136177
21742,46750
109138,212232
180712,234292
16109,16111
12681,26230
263151,263163
124,243477
55727,78359
1776,14948
14930,24221
23181,85720
43657,62080
57455,144221
11462,163294
118252,299546
312402,317591
12526,33054
116154,291163
22190,55057
6509,18326
25829,55491
54182,112408
141206,158496
67152,108939
157161,158802
69059,94571
322297,337274
50167,84836
83218,118295
57920,148142
422,170849
10180,85446
33227,82610
68954,111610
46192,49529
34448,44778
10596,10598
52577,120769
118171,207523
60606,60607
57365,274517
67330,241630
10539,49330
217261,221400
158129,292038
3670,13248
2625,5338
3951,8130
30398,30690
1776,14948
6688,18059
14930,24221
5208,50077
3114,29826
22512,26676
47117,71691
44628,84532
33771,58670
521,70004
11141,79941
43657,62080
188388,210464
42128,66766
2230,17348
107680,119170
118252,299546
116154,291163
315279,339336
48445,62000
74066,175864
354352,354356
26714,36062
19370,50246
12086,105500
136296,222855
59102,136918
835,315316
241283,309494
173149,268606
60243,131944
29307,83941
91927,215767
55727,78359
53535,65561
413095,413096
84112,97106
5081,9526
91927,215767
842,8815
12902,25476
57444,67586
44450,73912
68151,198530
27545,98669
153688,189151
61988,78836
19752,22782
2721,172871
122823,132408
78909,215320
75155,87113
20879,21020
162905,182183
68127,70872
3841,74788
22343,69314
223157,337102
118203,201878
68775,188036
66334,66338
15018,126362
101668,190062
15010,35072
226605,468003
200366,252628
33374,119112
401533,491421
320365,345483
18696,31264
155697,199787
413965,437905
1822,4645
9477,11501
852,2556
9210,35470
9893,52159
37960,50803
74012,87659
147735,169543
36956,354618
123128,241897
6335,8720
6633,11593
21513,93891
4804,26284
9668,38967
6290,16051
82214,91232
19300,75929
4005,44111
89452,165503
34869,37099
30623,76457
109175,182679
253947,469529
73466,73477
45104,48394
18946,21193
56630,142980
230731,255527
77701,84839
221362,336486
57136,60316
109595,114378
94085,98742
113034,127339
78535,165352
256266,262492
57136,60316
109595,114378
94085,98742
113034,127339
78535,165352
256266,262492
17709,22383
13679,14299
7354,14088
21513,93891
24076,38185
12904,18493
49820,56208
4804,26284
18103,34108
56536,75600
49098,82214
6290,16051
19300,75929
68757,74320
34869,37099
42284,52236
30623,76457
14254,17479
20193,22379
16750,36684
109175,182679
47347,53681
411330,419262
394597,402636
113217,327599
108179,276167
123128,241897
132912,204315
8162,100088
202056,273441
132912,204315
24239,72949
144127,419621
423341,440525
179001,391697
51369,56285
7531,37268
9106,32902
62211,99302
90096,149474
212909,237561
194702,445930
54847,82457
80680,422374
8334,12971
42155,127085
38581,63176
230731,255527
77701,84839
221362,336486
36956,354618
29759,39537
74550,74552
30322,161427
8334,12971
42155,127085
38581,63176
230731,255527
77701,84839
221362,336486
8334,12971
42155,127085
38581,63176
230731,255527
77701,84839
221362,336486
3079,73952
284931,364317
90938,214452
107781,337195
47669,249126
10719,10732
4965,8826
84722,84724
363,366
241707,309660
22295,126693
15463,62494
111650,224387
117597,264317
37475,148676
52213,144025
68775,188036
62554,144469
36734,59130
34464,53577
14979,170045
7667,144876
323531,323532
224970,304629
4123,274146
309625,425504
288072,490377
4464,7923
6688,18059
1872,2683
1806,4389
18946,21193
107680,119170
42155,127085
84016,164427
221215,230413
77445,190019
121006,121475
2230,17348
180976,204438
12526,33054
210439,313239
131606,194419
121006,121475
2230,17348
180976,204438
12526,33054
210439,313239
131606,194419
229556,342774
159867,301119
293336,297181
175657,467601
19778,38836
44770,65878
44696,80221
818,8365
3687,28710
5197,22780
14445,18504
7933,15292
38200,98484
4442,24235
13739,35684
93813,118399
80429,86199
136925,161707
12382,150444
18673,218537
172861,174240
132,9645
57472,68823
15076,59577
7548,32686
169977,174729
51511,75966
89139,105230
42868,123096
2223,68284
63076,67221
20676,60967
38673,51162
120942,146227
1602,316508
163452,183408
57001,121673
41233,46638
97264,261804
109934,248053
11074,105139
195023,195027
80116,299842
20888,20902
260781,364647
4085,10486
223682,310063
82245,256513
322297,337274
168522,334107
38867,137968
13248,29563
21823,48542
5208,42732
6688,18059
3114,29826
22512,26676
183356,250924
29195,53482
94213,110062
10894,99122
1806,4389
61337,129710
188388,210464
68164,90017
61530,82959
56630,142980
137144,186907
38504,65004
8787,23338
116154,291163
48448,112055
94800,103148
1015,2797
5456,17284
160798,164828
126245,144629
23490,86953
42687,161938
180712,234292
55727,78359
227683,433612
293336,297181
175657,467601
2411,8922
688,15749
11413,32026
13933,17077
22787,54074
11312,42482
79070,121919
29866,192608
85960,100001
29260,206842
11030,19506
89208,113863
33551,34120
53535,65561
3883,30039
127787,142680
129718,172754
77227,218279
63572,249599
320204,541172
139762,167426
109437,320622
57621,399672
45501,227369
44945,177936
8323,149680
36678,47395
53049,96237
41743,49344
101218,144106
151862,242226
221789,433711
113217,327599
2991,8183
21166,207188
45104,48394
41256,361696
52092,94727
448,2117
17709,22383
3542,6050
13679,14299
25624,33379
15919,53560
8692,23486
7354,14088
5197,22780
6335,8720
609,9098
21513,93891
16648,30209
5243,5457
24076,38185
6170,28905
101,12525
12904,18493
6633,11593
9668,38967
56536,75600
49820,56208
4804,26284
18103,34108
1845,4015
37888,72095
12562,33094
49098,82214
15147,35815
6290,16051
2348,14698
35446,37555
36240,42176
34869,37099
30623,76457
14254,17479
226933,288773
21106,49504
20193,22379
128,26513
16750,36684
398328,422104
285731,303758
196547,208712
109175,182679
57136,60316
109595,114378
94085,98742
44514,113034
78535,165352
57136,60316
109595,114378
94085,98742
44514,113034
78535,165352
111722,111726
20232,66653
128544,278731
25301,174471
314443,314450
12060,12062
306740,330314
111722,111726
20232,66653
128544,278731
25301,174471
314443,314450
12060,12062
306740,330314
111722,111726
20232,66653
128544,278731
25301,174471
314443,314450
12060,12062
306740,330314
229556,342774
159867,301119
111722,111726
20232,66653
128544,278731
25301,174471
314443,314450
12060,12062
306740,330314
82034,254624
22700,175581
7606,17667
11392,47706
6372,182335
284931,364317
90938,214452
40110,89049
68139,128205
162229,275061
69083,117667
338570,477532
107781,337195
47669,249126
103425,272098
82034,254624
22700,175581
25566,29702
11030,19506
6557,11352
50957,127787
53535,65561
33551,34120
3883,30039
161006,413095
260781,364647
129718,172754
77227,218279
63572,249599
28914,435234
139762,167426
57621,399672
45501,227369
8323,149680
10539,49330
217261,221400
158129,292038
257413,413700
179001,391697
111722,111726
20232,66653
128544,278731
25301,174471
314443,314450
12060,12062
306740,330314
1282,1637
109595,114378
169845,189478
9762,16457
5384,110507
146593,146661
119540,273430
32531,276029
170242,224420
161487,443571
40932,60426
19345,96239
66912,186715
9106,32902
69001,102612
198055,234089
6213,100695
187138,238935
31442,113592
367144,410601
63572,249599
28914,435234
183955,221870
164133,173160
139762,167426
5465,317640
32531,276029
170242,224420
161487,443571
51369,56285
9106,32902
62211,99302
69001,102612
17239,101389
90096,149474
6213,100695
212909,237561
367144,410601
194702,445930
164133,173160
54847,82457
842,8815
12902,25476
27545,98669
12695,18212
153688,189151
66081,79786
53080,103476
28873,118171
85046,119819
48386,57748
75155,87113
19752,22782
122823,132408
87698,87699
44613,73937
68127,70872
46192,49529
52577,120769
13635,60236
68775,188036
66334,66338
62554,144469
43171,89730
15018,126362
191369,314745
138407,316720
101668,190062
10980,68852
152001,197814
50647,338877
33374,119112
288072,490377
178077,195526
170680,354072
169423,465191
10481,274969
842,8815
59586,60022
84722,84724
10719,10732
7557,33603
1585,35191
8624,17637
17999,60502
14038,82894
363,366
54237,139208
31838,83592
79489,87493
4216,37145
25829,55491
17707,132950
13636,144151
11212,92025
241707,309660
139413,146125
22295,126693
12303,27620
40009,325045
278731,317254
241113,246708
52213,144025
73661,73676
62554,144469
42420,256011
249773,268964
36734,59130
34464,53577
14979,170045
7667,144876
323531,323532
314443,314450
224970,304629
202245,298418
33374,119112
4123,274146
320365,345483
309625,425504
288072,490377
231176,357878
183955,221870
142773,186966
60243,131944
3069,81664
45104,48394
3069,81664
45104,48394
38085,42565
15270,66281
34069,93746
103425,272098
77589,108247
131606,194419
47797,58633
188409,288952
132,9645
8162,100088
202340,349477
202056,273441
5081,9526
53198,136177
11773,48550
23490,86953
180712,234292
348108,372238
219649,233695
38970,66574
16164,156021
55727,78359
227683,433612
49061,321320
2625,5338
14930,24221
3114,29826
26950,32021
47117,71691
33771,58670
73,23912
23181,85720
13316,43038
17994,27468
183356,250924
43657,62080
107680,119170
15127,32602
118252,299546
8787,23338
180976,204438
19614,215706
315279,339336
49230,360803
19345,96239
14011,19088
51369,56285
35096,68020
5912,10634
13590,36516
87769,118077
46901,65002
14038,82894
95353,134505
50774,62962
13857,50739
74354,128808
44426,47494
78909,215320
5892,60095
3883,30039
67152,108939
45548,125857
22545,49608
68113,78426
50957,170730
37848,107400
22343,69314
230959,272473
118454,205328
66334,66338
13636,144151
11818,45243
33373,102751
202245,298418
94157,228971
45287,192266
27892,54044
12060,12062
141498,162722
138475,149247
98075,279387
60243,131944
55714,126810
50167,84836
12785,27959
80680,422374
42888,58675
45879,125304
47768,77973
138094,164230
217508,365574
257413,413700
179001,391697
117069,223212
123128,241897
37922,199497
123128,241897
37922,199497
20353,36212
38545,39526
10711,20730
24373,61894
22544,28519
46515,47075
24239,72949
259399,305527
16383,150998
144127,419621
446826,470767
423341,440525
179001,391697
28328,52693
22116,269590
9100,11963
48448,112055
18722,32975
8817,18452
8384,52832
126397,197839
42046,149339
138067,198707
68136,110648
14280,110854
26093,41246
124773,222735
69880,231953
9650,43881
1282,1637
29759,39537
94085,98742
169845,189478
5384,110507
78535,165352
6092,109233
239451,240095
155316,208375
128316,337448
65047,240416
64741,155318
9650,43881
1282,1637
29759,39537
44514,113034
169845,189478
5384,110507
78535,165352
6092,109233
239451,240095
155316,208375
128316,337448
65047,240416
64741,155318
9650,43881
1282,1637
29759,39537
44514,113034
169845,189478
5384,110507
78535,165352
6092,109233
239451,240095
155316,208375
128316,337448
65047,240416
64741,155318
7606,17667
38673,51162
10641,53936
43572,154506
97264,261804
56685,165139
322302,405631
68582,337833
9650,43881
1282,1637
29759,39537
44514,113034
169845,189478
5384,110507
78535,165352
6092,109233
239451,240095
155316,208375
128316,337448
65047,240416
64741,155318
146229,211795
66912,186715
245030,318229
144403,459728
70432,95357
33957,100071
25950,87423
394597,402636
187112,267237
88172,283516
22388,31673
29307,83941
26767,26769
5081,9526
22044,51893
42687,44355
14599,32239
873,74023
23490,86953
11773,48550
160798,164828
28513,51175
56946,80954
21742,46750
49148,145180
16109,16111
263151,263163
219649,233695
52177,342582
16164,156021
148918,287142
3464,105174
55727,78359
227683,433612
49061,321320
8558,315381
47797,58633
36956,354618
22388,31673
29307,83941
26767,26769
5081,9526
22044,51893
42687,44355
14599,32239
873,74023
23490,86953
11773,48550
160798,164828
28513,51175
56946,80954
21742,46750
49148,145180
16109,16111
263151,263163
219649,233695
52177,342582
16164,156021
148918,287142
3464,105174
55727,78359
227683,433612
49061,321320
8558,315381
35237,51400
112799,128209
107991,264452
91773,215848
18696,31264
155697,199787
131442,159187
293336,297181
175657,467601
68969,169028
216056,303541
123128,241897
37922,199497
13507,52414
57136,60316
109595,114378
42687,161938
111722,111726
94085,98742
20232,66653
44514,113034
35284,59771
128544,278731
57824,82730
335486,338843
78535,165352
26369,260532
25301,174471
124,243477
24022,24025
314443,314450
48712,436116
12060,12062
306740,330314
13507,52414
57136,60316
109595,114378
42687,161938
111722,111726
94085,98742
20232,66653
44514,113034
35284,59771
128544,278731
57824,82730
335486,338843
78535,165352
26369,260532
25301,174471
124,243477
24022,24025
314443,314450
48712,436116
12060,12062
306740,330314
68969,169028
216056,303541
123128,241897
37922,199497
22412,44291
6988,11264
44613,73937
74497,74522
60840,67537
54336,86735
3841,74788
83854,83856
62554,144469
55312,132823
34799,34802
12346,98663
247514,290865
118203,201878
116982,216758
33528,35633
31054,122558
18871,29281
15018,126362
4102,183325
436832,436873
138889,138890
101668,190062
54424,85206
33373,102751
12746,122537
5138,75941
951,200511
323531,323532
224970,304629
211006,371910
205959,277036
202245,298418
125167,125175
110413,165873
64051,171345
62992,116984
39840,45922
33310,75731
23175,379748
12060,12062
446665,447929
401533,491421
288072,490377
236462,318313
218871,454021
187025,214465
183955,221870
168501,175869
153672,229998
139762,167426
124476,511816
68641,140683
54847,82457
14311,20839
14245,54528
57472,68823
384181,448106
229556,342774
159867,301119
33959,120070
31455,171028
111722,111726
69001,102612
20232,66653
198055,234089
128544,278731
32531,276029
26369,260532
6213,100695
187138,238935
25301,174471
31442,113592
367144,410601
314443,314450
170242,224420
63572,249599
28914,435234
12060,12062
306740,330314
183955,221870
164133,173160
161487,443571
139762,167426
5465,317640
111722,111726
69001,102612
20232,66653
198055,234089
128544,278731
32531,276029
26369,260532
6213,100695
187138,238935
25301,174471
31442,113592
367144,410601
314443,314450
170242,224420
63572,249599
28914,435234
12060,12062
306740,330314
183955,221870
164133,173160
161487,443571
139762,167426
5465,317640
48448,112055
68969,169028
216056,303541
123128,241897
94800,103148
93478,484070
37922,199497
22412,44291
6988,11264
44613,73937
74497,74522
60840,67537
195023,195027
55712,55719
54336,86735
3841,74788
90096,149474
83854,83856
80116,299842
76799,228369
62554,144469
55312,132823
34799,34802
20888,20902
12346,98663
247514,290865
118203,201878
116982,216758
